candidate_id,consensus_fact_count,supported_finding_count,contested_count,extrapolation_count,unknown_class_count,supports_count,weakens_count,neutral_count,support_evidence_count,venue_specific_support_count,contrary_evidence_count,blocking_unknown_count,evidence_ids,declared_blocking_issue_ids,derived_blocking_issue_ids,declared_is_subset_of_derived,derived_not_declared,declared_not_derived,note
TUP-COINBASE-BTCUSD-H3-MICROOFI-AGG,1,1,0,0,0,1,1,0,1,0,1,3,EVD-0007|EVD-0014,NONE,UNK-0009-ECON-CRYPTO-SPOT|UNK-0028|UNK-0034,YES,UNK-0009-ECON-CRYPTO-SPOT|UNK-0028|UNK-0034,NONE,Descriptive counts only. NEUTRAL records are feasibility context and are not netted against SUPPORTS/WEAKENS; no evidence score is computed (ASM-0017). blocking_unknown_count counts M1-blocking issues only: an issue migrated to M2_MEASUREMENT stops blocking this candidate's M1 status by design (handoff §3).
TUP-KRAKEN-BTCUSD-H3-MICROOFI-AGG,1,0,0,0,0,0,1,0,0,0,1,3,EVD-0008,NONE,UNK-0009-ECON-CRYPTO-SPOT|UNK-0028|UNK-0034,YES,UNK-0009-ECON-CRYPTO-SPOT|UNK-0028|UNK-0034,NONE,Descriptive counts only. NEUTRAL records are feasibility context and are not netted against SUPPORTS/WEAKENS; no evidence score is computed (ASM-0017). blocking_unknown_count counts M1-blocking issues only: an issue migrated to M2_MEASUREMENT stops blocking this candidate's M1 status by design (handoff §3).
TUP-HYPERLIQUID-BTCPERP-H1-QDEP-AGGPAS,6,0,0,0,0,0,4,2,0,0,4,3,EVD-0009|EVD-0043|EVD-0044|EVD-0045|EVD-0047|EVD-0059,UNK-0010,UNK-0010|UNK-0028|UNK-0034,YES,UNK-0028|UNK-0034,NONE,Descriptive counts only. NEUTRAL records are feasibility context and are not netted against SUPPORTS/WEAKENS; no evidence score is computed (ASM-0017). blocking_unknown_count counts M1-blocking issues only: an issue migrated to M2_MEASUREMENT stops blocking this candidate's M1 status by design (handoff §3).
TUP-HYPERLIQUID-BTCPERP-H3-OFILIQ-AGG,8,0,0,0,0,0,5,3,0,0,5,5,EVD-0009|EVD-0010|EVD-0043|EVD-0044|EVD-0045|EVD-0046|EVD-0047|EVD-0059,UNK-0009-ECON-CRYPTO-SPOT|UNK-0010|UNK-0018-HYPERLIQUID,UNK-0009-ECON-CRYPTO-SPOT|UNK-0010|UNK-0018-HYPERLIQUID|UNK-0028|UNK-0034,YES,UNK-0028|UNK-0034,NONE,Descriptive counts only. NEUTRAL records are feasibility context and are not netted against SUPPORTS/WEAKENS; no evidence score is computed (ASM-0017). blocking_unknown_count counts M1-blocking issues only: an issue migrated to M2_MEASUREMENT stops blocking this candidate's M1 status by design (handoff §3).
TUP-HYPERLIQUID-BTCPERP-H4-FUNDBASIS-MIX,7,0,0,0,0,0,4,3,0,0,4,5,EVD-0009|EVD-0010|EVD-0043|EVD-0044|EVD-0045|EVD-0047|EVD-0059,UNK-0010|UNK-0018-HYPERLIQUID,UNK-0009-ECON-CRYPTO-SPOT|UNK-0010|UNK-0018-HYPERLIQUID|UNK-0028|UNK-0034,YES,UNK-0009-ECON-CRYPTO-SPOT|UNK-0028|UNK-0034,NONE,Descriptive counts only. NEUTRAL records are feasibility context and are not netted against SUPPORTS/WEAKENS; no evidence score is computed (ASM-0017). blocking_unknown_count counts M1-blocking issues only: an issue migrated to M2_MEASUREMENT stops blocking this candidate's M1 status by design (handoff §3).
TUP-EUREX-FESX-H2H3-OFIQ-MIX,1,1,0,0,0,0,0,2,0,0,0,5,EVD-0011|EVD-0013,UNK-0011|UNK-0018-EUREX,UNK-0011|UNK-0018-EUREX|UNK-0023-EXCH-OTHER|UNK-0023-LIT|UNK-0028,YES,UNK-0023-EXCH-OTHER|UNK-0023-LIT|UNK-0028,NONE,Descriptive counts only. NEUTRAL records are feasibility context and are not netted against SUPPORTS/WEAKENS; no evidence score is computed (ASM-0017). blocking_unknown_count counts M1-blocking issues only: an issue migrated to M2_MEASUREMENT stops blocking this candidate's M1 status by design (handoff §3).
TUP-CBOE-USOPT-H5-SURFRV-MIX,1,0,0,0,0,0,0,1,0,0,0,4,EVD-0021,UNK-0012|UNK-0027-OPTIONS-EVENT-FX,UNK-0012|UNK-0023-EXCH-OTHER|UNK-0027-OPTIONS-EVENT-FX|UNK-0028,YES,UNK-0023-EXCH-OTHER|UNK-0028,NONE,Descriptive counts only. NEUTRAL records are feasibility context and are not netted against SUPPORTS/WEAKENS; no evidence score is computed (ASM-0017). blocking_unknown_count counts M1-blocking issues only: an issue migrated to M2_MEASUREMENT stops blocking this candidate's M1 status by design (handoff §3).
TUP-DERIBIT-BTCOPT-H5-SURFRV-MIX,4,0,0,0,0,0,2,2,0,0,2,4,EVD-0048|EVD-0049|EVD-0050|EVD-0059,UNK-0013|UNK-0027-OPTIONS-EVENT-FX,UNK-0013|UNK-0027-OPTIONS-EVENT-FX|UNK-0028|UNK-0034,YES,UNK-0028|UNK-0034,NONE,Descriptive counts only. NEUTRAL records are feasibility context and are not netted against SUPPORTS/WEAKENS; no evidence score is computed (ASM-0017). blocking_unknown_count counts M1-blocking issues only: an issue migrated to M2_MEASUREMENT stops blocking this candidate's M1 status by design (handoff §3).
TUP-KALSHI-EVENT-H5-EVENTINF-AGG,6,0,0,0,0,0,4,2,0,0,4,4,EVD-0016|EVD-0051|EVD-0052|EVD-0053|EVD-0054|EVD-0055,UNK-0014|UNK-0027-OPTIONS-EVENT-FX,UNK-0014|UNK-0027-OPTIONS-EVENT-FX|UNK-0028|UNK-0034,YES,UNK-0028|UNK-0034,NONE,Descriptive counts only. NEUTRAL records are feasibility context and are not netted against SUPPORTS/WEAKENS; no evidence score is computed (ASM-0017). blocking_unknown_count counts M1-blocking issues only: an issue migrated to M2_MEASUREMENT stops blocking this candidate's M1 status by design (handoff §3).
TUP-POLYMARKET-EVENT-H5-EVENTINF-AGG,4,0,0,0,0,0,3,1,0,0,3,4,EVD-0016|EVD-0056|EVD-0057|EVD-0058,UNK-0014|UNK-0027-OPTIONS-EVENT-FX,UNK-0014|UNK-0027-OPTIONS-EVENT-FX|UNK-0028|UNK-0034,YES,UNK-0028|UNK-0034,NONE,Descriptive counts only. NEUTRAL records are feasibility context and are not netted against SUPPORTS/WEAKENS; no evidence score is computed (ASM-0017). blocking_unknown_count counts M1-blocking issues only: an issue migrated to M2_MEASUREMENT stops blocking this candidate's M1 status by design (handoff §3).
TUP-USSTOCK-XVENUE-H1-STALEQUOTE-AGG,4,0,0,0,0,0,1,3,0,0,1,4,EVD-0035|EVD-0039|EVD-0040|EVD-0042,UNK-0005|UNK-0018-USSTOCK-CROSS,UNK-0005|UNK-0018-USSTOCK-CROSS|UNK-0028|UNK-0033,YES,UNK-0028|UNK-0033,NONE,Descriptive counts only. NEUTRAL records are feasibility context and are not netted against SUPPORTS/WEAKENS; no evidence score is computed (ASM-0017). blocking_unknown_count counts M1-blocking issues only: an issue migrated to M2_MEASUREMENT stops blocking this candidate's M1 status by design (handoff §3).
TUP-FX-ECN-H2H3-LEADLAG-AGG,0,0,0,0,0,0,0,0,0,0,0,3,NONE,UNK-0015,UNK-0015|UNK-0027-OPTIONS-EVENT-FX|UNK-0028,YES,UNK-0027-OPTIONS-EVENT-FX|UNK-0028,NONE,Descriptive counts only. NEUTRAL records are feasibility context and are not netted against SUPPORTS/WEAKENS; no evidence score is computed (ASM-0017). blocking_unknown_count counts M1-blocking issues only: an issue migrated to M2_MEASUREMENT stops blocking this candidate's M1 status by design (handoff §3).
TUP-FX-RETAILBROKER-H3H4-FEEDLAG-AGG,0,0,0,0,0,0,0,0,0,0,0,3,NONE,UNK-0015,UNK-0015|UNK-0027-OPTIONS-EVENT-FX|UNK-0028,YES,UNK-0027-OPTIONS-EVENT-FX|UNK-0028,NONE,Descriptive counts only. NEUTRAL records are feasibility context and are not netted against SUPPORTS/WEAKENS; no evidence score is computed (ASM-0017). blocking_unknown_count counts M1-blocking issues only: an issue migrated to M2_MEASUREMENT stops blocking this candidate's M1 status by design (handoff §3).
TUP-NASDAQ-LARGETICK-H1H2-QUEUEPOS-L1ONLY-AGG,9,0,0,0,0,0,5,4,0,0,5,2,EVD-0004|EVD-0005|EVD-0031|EVD-0032|EVD-0033|EVD-0034|EVD-0035|EVD-0041|EVD-0042,UNK-0004,UNK-0004|UNK-0028,YES,UNK-0028,NONE,Descriptive counts only. NEUTRAL records are feasibility context and are not netted against SUPPORTS/WEAKENS; no evidence score is computed (ASM-0017). blocking_unknown_count counts M1-blocking issues only: an issue migrated to M2_MEASUREMENT stops blocking this candidate's M1 status by design (handoff §3).
TUP-METHOD-PASSIVE-TOUCHFILL,0,0,0,0,0,0,0,0,0,0,0,1,NONE,NONE,UNK-0028,YES,UNK-0028,NONE,Descriptive counts only. NEUTRAL records are feasibility context and are not netted against SUPPORTS/WEAKENS; no evidence score is computed (ASM-0017). blocking_unknown_count counts M1-blocking issues only: an issue migrated to M2_MEASUREMENT stops blocking this candidate's M1 status by design (handoff §3).
TUP-GENERIC-CRYPTO-MICRO,0,0,0,0,0,0,0,0,0,0,0,1,NONE,NONE,UNK-0028,YES,UNK-0028,NONE,Descriptive counts only. NEUTRAL records are feasibility context and are not netted against SUPPORTS/WEAKENS; no evidence score is computed (ASM-0017). blocking_unknown_count counts M1-blocking issues only: an issue migrated to M2_MEASUREMENT stops blocking this candidate's M1 status by design (handoff §3).
TUP-GENERIC-CME-QUEUE,5,0,0,0,0,0,1,4,0,0,1,2,EVD-0001|EVD-0002|EVD-0003|EVD-0018|EVD-0060,NONE,UNK-0002|UNK-0028,YES,UNK-0002|UNK-0028,NONE,Descriptive counts only. NEUTRAL records are feasibility context and are not netted against SUPPORTS/WEAKENS; no evidence score is computed (ASM-0017). blocking_unknown_count counts M1-blocking issues only: an issue migrated to M2_MEASUREMENT stops blocking this candidate's M1 status by design (handoff §3).
TUP-SYSTEMONE-HARDCORE-ENGINE,0,4,1,2,0,0,4,3,0,0,4,1,EVD-0023|EVD-0024|EVD-0025|EVD-0026|EVD-0027|EVD-0028|EVD-0029,NONE,UNK-0028,YES,UNK-0028,NONE,Descriptive counts only. NEUTRAL records are feasibility context and are not netted against SUPPORTS/WEAKENS; no evidence score is computed (ASM-0017). blocking_unknown_count counts M1-blocking issues only: an issue migrated to M2_MEASUREMENT stops blocking this candidate's M1 status by design (handoff §3).
TUP-JEV-HOSTED-LATENCY-UNMEASURED,0,4,1,2,0,0,4,3,0,0,4,1,EVD-0023|EVD-0024|EVD-0025|EVD-0026|EVD-0027|EVD-0028|EVD-0029,NONE,UNK-0028,YES,UNK-0028,NONE,Descriptive counts only. NEUTRAL records are feasibility context and are not netted against SUPPORTS/WEAKENS; no evidence score is computed (ASM-0017). blocking_unknown_count counts M1-blocking issues only: an issue migrated to M2_MEASUREMENT stops blocking this candidate's M1 status by design (handoff §3).
